==> Running on : cuda
==> Number of CPU: 48
==> Number of workers: 2
==> #Epochs: 500, #Layers: 4, #Blocks: [2, 1, 1, 1], In channel: 64, Input layer conv kernel: 7x7, Residual layer conv kernel 3x3, Skip kernel: 1x1, Input layer conv padding: 3, Residual layer conv padding: 1
==> Optimizer is Adagrad
==> Learning rate: 0.01
==> Weight decay: 0.0005
==>Trainable Parameters: 4984906
==>Other Parameters: 0
==>Augmentation: None
Files already downloaded and verified
Train epoch: 1 | Loss: *1.586* | Acc: *41.708%* (20854/50000) 
Train epoch: 354 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 354 | Loss: *0.705* | Acc: *78.610%* (7861/10000)
Train epoch: 355 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 355 | Loss: *0.703* | Acc: *78.740%* (7874/10000)
Train epoch: 356 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 356 | Loss: *0.707* | Acc: *78.620%* (7862/10000)
Train epoch: 357 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 357 | Loss: *0.707* | Acc: *78.860%* (7886/10000)
Train epoch: 358 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 358 | Loss: *0.711* | Acc: *78.740%* (7874/10000)
Train epoch: 359 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 359 | Loss: *0.706* | Acc: *78.760%* (7876/10000)
Train epoch: 360 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 360 | Loss: *0.709* | Acc: *78.720%* (7872/10000)
Train epoch: 361 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 361 | Loss: *0.715* | Acc: *78.510%* (7851/10000)
Train epoch: 362 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 362 | Loss: *0.713* | Acc: *78.480%* (7848/10000)
Train epoch: 363 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 363 | Loss: *0.713* | Acc: *78.590%* (7859/10000)
Train epoch: 364 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 364 | Loss: *0.712* | Acc: *78.650%* (7865/10000)
Train epoch: 365 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 365 | Loss: *0.714* | Acc: *78.660%* (7866/10000)
Train epoch: 366 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 366 | Loss: *0.715* | Acc: *78.360%* (7836/10000)
Train epoch: 367 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 367 | Loss: *0.712* | Acc: *78.630%* (7863/10000)
Train epoch: 368 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 368 | Loss: *0.716* | Acc: *78.520%* (7852/10000)
Train epoch: 369 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 369 | Loss: *0.716* | Acc: *78.420%* (7842/10000)
Train epoch: 370 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 370 | Loss: *0.718* | Acc: *78.490%* (7849/10000)
Train epoch: 371 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 371 | Loss: *0.720* | Acc: *78.460%* (7846/10000)
Train epoch: 372 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 372 | Loss: *0.716* | Acc: *78.590%* (7859/10000)
Train epoch: 373 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 373 | Loss: *0.717* | Acc: *78.560%* (7856/10000)
Train epoch: 374 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 374 | Loss: *0.723* | Acc: *78.330%* (7833/10000)
Train epoch: 375 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 375 | Loss: *0.730* | Acc: *78.040%* (7804/10000)
Train epoch: 376 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 376 | Loss: *0.740* | Acc: *78.050%* (7805/10000)
Train epoch: 377 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 377 | Loss: *0.751* | Acc: *77.480%* (7748/10000)
Train epoch: 378 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 378 | Loss: *0.731* | Acc: *78.040%* (7804/10000)
Train epoch: 379 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 379 | Loss: *0.737* | Acc: *77.750%* (7775/10000)
Train epoch: 380 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 380 | Loss: *0.731* | Acc: *77.890%* (7789/10000)
Train epoch: 381 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 381 | Loss: *0.733* | Acc: *77.880%* (7788/10000)
Train epoch: 382 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 382 | Loss: *0.769* | Acc: *77.120%* (7712/10000)
Train epoch: 383 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 383 | Loss: *0.733* | Acc: *77.980%* (7798/10000)
Train epoch: 384 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 384 | Loss: *0.731* | Acc: *77.990%* (7799/10000)
Train epoch: 385 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 385 | Loss: *0.732* | Acc: *78.080%* (7808/10000)
Train epoch: 386 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 386 | Loss: *0.752* | Acc: *77.900%* (7790/10000)
Train epoch: 387 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 387 | Loss: *0.741* | Acc: *77.980%* (7798/10000)
Train epoch: 388 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 388 | Loss: *0.735* | Acc: *77.880%* (7788/10000)
Train epoch: 389 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 389 | Loss: *0.734* | Acc: *77.990%* (7799/10000)
Train epoch: 390 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 390 | Loss: *0.730* | Acc: *78.200%* (7820/10000)
Train epoch: 391 | Loss: *0.492* | Acc: *83.374%* (41687/50000) 
Test epoch: 391 | Loss: *1.018* | Acc: *65.600%* (6560/10000)
Train epoch: 392 | Loss: *0.213* | Acc: *93.432%* (46716/50000) 
Test epoch: 392 | Loss: *0.813* | Acc: *74.970%* (7497/10000)
Train epoch: 393 | Loss: *0.078* | Acc: *98.200%* (49100/50000) 
Test epoch: 393 | Loss: *0.793* | Acc: *76.310%* (7631/10000)
Train epoch: 394 | Loss: *0.024* | Acc: *99.754%* (49877/50000) 
Test epoch: 394 | Loss: *0.817* | Acc: *76.630%* (7663/10000)
Train epoch: 395 | Loss: *0.007* | Acc: *99.982%* (49991/50000) 
Test epoch: 395 | Loss: *0.693* | Acc: *79.870%* (7987/10000)
Train epoch: 396 | Loss: *0.004* | Acc: *100.000%* (50000/50000) 
Test epoch: 396 | Loss: *0.698* | Acc: *79.780%* (7978/10000)
Train epoch: 397 | Loss: *0.003* | Acc: *100.000%* (50000/50000) 
Test epoch: 397 | Loss: *0.695* | Acc: *79.950%* (7995/10000)
Train epoch: 398 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 398 | Loss: *0.695* | Acc: *79.630%* (7963/10000)
Train epoch: 399 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 399 | Loss: *0.698* | Acc: *79.480%* (7948/10000)
Train epoch: 400 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 400 | Loss: *0.698* | Acc: *79.500%* (7950/10000)
Train epoch: 401 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 401 | Loss: *0.701* | Acc: *79.460%* (7946/10000)
Train epoch: 402 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 402 | Loss: *0.704* | Acc: *79.230%* (7923/10000)
Train epoch: 403 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 403 | Loss: *0.701* | Acc: *79.290%* (7929/10000)
Train epoch: 404 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 404 | Loss: *0.701* | Acc: *79.140%* (7914/10000)
Train epoch: 405 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 405 | Loss: *0.704* | Acc: *79.000%* (7900/10000)
Train epoch: 406 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 406 | Loss: *0.704* | Acc: *79.180%* (7918/10000)
Train epoch: 407 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 407 | Loss: *0.703* | Acc: *78.920%* (7892/10000)
Train epoch: 408 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 408 | Loss: *0.707* | Acc: *79.040%* (7904/10000)
Train epoch: 409 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 409 | Loss: *0.706* | Acc: *78.970%* (7897/10000)
Train epoch: 410 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 410 | Loss: *0.704* | Acc: *79.040%* (7904/10000)
Train epoch: 411 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 411 | Loss: *0.704* | Acc: *78.930%* (7893/10000)
Train epoch: 412 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 412 | Loss: *0.705* | Acc: *78.930%* (7893/10000)
Train epoch: 413 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 413 | Loss: *0.707* | Acc: *78.950%* (7895/10000)
Train epoch: 414 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 414 | Loss: *0.707* | Acc: *78.640%* (7864/10000)
Train epoch: 415 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 415 | Loss: *0.708* | Acc: *78.760%* (7876/10000)
Train epoch: 416 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 416 | Loss: *0.710* | Acc: *78.660%* (7866/10000)
Train epoch: 417 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 417 | Loss: *0.711* | Acc: *78.770%* (7877/10000)
Train epoch: 418 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 418 | Loss: *0.711* | Acc: *78.700%* (7870/10000)
Train epoch: 419 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 419 | Loss: *0.713* | Acc: *78.560%* (7856/10000)
Train epoch: 420 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 420 | Loss: *0.710* | Acc: *78.660%* (7866/10000)
Train epoch: 421 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 421 | Loss: *0.712* | Acc: *78.640%* (7864/10000)
Train epoch: 422 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 422 | Loss: *0.713* | Acc: *78.560%* (7856/10000)
Train epoch: 423 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 423 | Loss: *0.717* | Acc: *78.500%* (7850/10000)
Train epoch: 424 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 424 | Loss: *0.722* | Acc: *78.330%* (7833/10000)
Train epoch: 425 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 425 | Loss: *0.715* | Acc: *78.550%* (7855/10000)
Train epoch: 426 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 426 | Loss: *0.719* | Acc: *78.390%* (7839/10000)
Train epoch: 427 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 427 | Loss: *0.719* | Acc: *78.420%* (7842/10000)
Train epoch: 428 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 428 | Loss: *0.718* | Acc: *78.490%* (7849/10000)
Train epoch: 429 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 429 | Loss: *0.720* | Acc: *78.330%* (7833/10000)
Train epoch: 430 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 430 | Loss: *0.718* | Acc: *78.460%* (7846/10000)
Train epoch: 431 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 431 | Loss: *0.720* | Acc: *78.440%* (7844/10000)
Train epoch: 432 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 432 | Loss: *0.718* | Acc: *78.310%* (7831/10000)
Train epoch: 433 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 433 | Loss: *0.720* | Acc: *78.520%* (7852/10000)
Train epoch: 434 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 434 | Loss: *0.724* | Acc: *78.380%* (7838/10000)
Train epoch: 435 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 435 | Loss: *0.722* | Acc: *78.410%* (7841/10000)
Train epoch: 436 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 436 | Loss: *0.722* | Acc: *78.410%* (7841/10000)
Train epoch: 437 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 437 | Loss: *0.726* | Acc: *78.360%* (7836/10000)
Train epoch: 438 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 438 | Loss: *0.734* | Acc: *78.100%* (7810/10000)
Train epoch: 439 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 439 | Loss: *0.728* | Acc: *78.240%* (7824/10000)
Train epoch: 440 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 440 | Loss: *0.725* | Acc: *78.130%* (7813/10000)
Train epoch: 441 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 441 | Loss: *0.730* | Acc: *78.140%* (7814/10000)
Train epoch: 442 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 442 | Loss: *0.729* | Acc: *78.060%* (7806/10000)
Train epoch: 443 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 443 | Loss: *0.728* | Acc: *77.970%* (7797/10000)
Train epoch: 444 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 444 | Loss: *0.727* | Acc: *78.100%* (7810/10000)
Train epoch: 445 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 445 | Loss: *0.727* | Acc: *78.180%* (7818/10000)
Train epoch: 446 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 446 | Loss: *0.731* | Acc: *78.150%* (7815/10000)
Train epoch: 447 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 447 | Loss: *0.730* | Acc: *78.100%* (7810/10000)
Train epoch: 448 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 448 | Loss: *0.730* | Acc: *78.060%* (7806/10000)
Train epoch: 449 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 449 | Loss: *0.730* | Acc: *77.850%* (7785/10000)
Train epoch: 450 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 450 | Loss: *0.729* | Acc: *78.060%* (7806/10000)
Train epoch: 451 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 451 | Loss: *0.733* | Acc: *78.070%* (7807/10000)
Train epoch: 452 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 452 | Loss: *0.733* | Acc: *77.970%* (7797/10000)
Train epoch: 453 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 453 | Loss: *0.732* | Acc: *77.990%* (7799/10000)
Train epoch: 454 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 454 | Loss: *0.734* | Acc: *77.900%* (7790/10000)
Train epoch: 455 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 455 | Loss: *0.734* | Acc: *77.860%* (7786/10000)
Train epoch: 456 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 456 | Loss: *0.737* | Acc: *77.880%* (7788/10000)
Train epoch: 457 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 457 | Loss: *0.749* | Acc: *77.530%* (7753/10000)
Train epoch: 458 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 458 | Loss: *0.739* | Acc: *77.840%* (7784/10000)
Train epoch: 459 | Loss: *0.053* | Acc: *98.500%* (49250/50000) 
Test epoch: 459 | Loss: *0.928* | Acc: *72.000%* (7200/10000)
Train epoch: 460 | Loss: *0.136* | Acc: *96.158%* (48079/50000) 
Test epoch: 460 | Loss: *1.461* | Acc: *62.490%* (6249/10000)
Train epoch: 461 | Loss: *0.043* | Acc: *99.284%* (49642/50000) 
Test epoch: 461 | Loss: *0.764* | Acc: *77.310%* (7731/10000)
Train epoch: 462 | Loss: *0.010* | Acc: *99.968%* (49984/50000) 
Test epoch: 462 | Loss: *0.699* | Acc: *79.090%* (7909/10000)
Train epoch: 463 | Loss: *0.004* | Acc: *100.000%* (50000/50000) 
Test epoch: 463 | Loss: *0.697* | Acc: *79.300%* (7930/10000)
Train epoch: 464 | Loss: *0.003* | Acc: *100.000%* (50000/50000) 
Test epoch: 464 | Loss: *0.696* | Acc: *79.210%* (7921/10000)
Train epoch: 465 | Loss: *0.003* | Acc: *100.000%* (50000/50000) 
Test epoch: 465 | Loss: *0.695* | Acc: *79.240%* (7924/10000)
Train epoch: 466 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 466 | Loss: *0.701* | Acc: *79.070%* (7907/10000)
Train epoch: 467 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 467 | Loss: *0.701* | Acc: *79.010%* (7901/10000)
Train epoch: 468 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 468 | Loss: *0.702* | Acc: *78.910%* (7891/10000)
Train epoch: 469 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 469 | Loss: *0.700* | Acc: *79.120%* (7912/10000)
Train epoch: 470 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 470 | Loss: *0.703* | Acc: *79.140%* (7914/10000)
Train epoch: 471 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 471 | Loss: *0.700* | Acc: *78.800%* (7880/10000)
Train epoch: 472 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 472 | Loss: *0.705* | Acc: *78.960%* (7896/10000)
Train epoch: 473 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 473 | Loss: *0.703* | Acc: *78.850%* (7885/10000)
Train epoch: 474 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 474 | Loss: *0.701* | Acc: *78.870%* (7887/10000)
Train epoch: 475 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 475 | Loss: *0.704* | Acc: *78.830%* (7883/10000)
Train epoch: 476 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 476 | Loss: *0.705* | Acc: *78.790%* (7879/10000)
Train epoch: 477 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 477 | Loss: *0.704* | Acc: *78.890%* (7889/10000)
Train epoch: 478 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 478 | Loss: *0.704* | Acc: *78.770%* (7877/10000)
Train epoch: 479 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 479 | Loss: *0.703* | Acc: *78.790%* (7879/10000)
Train epoch: 480 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 480 | Loss: *0.706* | Acc: *78.840%* (7884/10000)
Train epoch: 481 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 481 | Loss: *0.706* | Acc: *78.700%* (7870/10000)
Train epoch: 482 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 482 | Loss: *0.707* | Acc: *78.790%* (7879/10000)
Train epoch: 483 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 483 | Loss: *0.704* | Acc: *78.970%* (7897/10000)
Train epoch: 484 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 484 | Loss: *0.705* | Acc: *78.810%* (7881/10000)
Train epoch: 485 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 485 | Loss: *0.704* | Acc: *78.780%* (7878/10000)
Train epoch: 486 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 486 | Loss: *0.706* | Acc: *78.840%* (7884/10000)
Train epoch: 487 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 487 | Loss: *0.707* | Acc: *78.890%* (7889/10000)
Train epoch: 488 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 488 | Loss: *0.706* | Acc: *78.610%* (7861/10000)
Train epoch: 489 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 489 | Loss: *0.709* | Acc: *78.660%* (7866/10000)
Train epoch: 490 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 490 | Loss: *0.708* | Acc: *78.670%* (7867/10000)
Train epoch: 491 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 491 | Loss: *0.707* | Acc: *78.790%* (7879/10000)
Train epoch: 492 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 492 | Loss: *0.709* | Acc: *78.640%* (7864/10000)
Train epoch: 493 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 493 | Loss: *0.710* | Acc: *78.740%* (7874/10000)
Train epoch: 494 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 494 | Loss: *0.709* | Acc: *78.730%* (7873/10000)
Train epoch: 495 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 495 | Loss: *0.708* | Acc: *78.720%* (7872/10000)
Train epoch: 496 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 496 | Loss: *0.708* | Acc: *78.770%* (7877/10000)
Train epoch: 497 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 497 | Loss: *0.708* | Acc: *78.820%* (7882/10000)
Train epoch: 498 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 498 | Loss: *0.706* | Acc: *78.890%* (7889/10000)
Train epoch: 499 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 499 | Loss: *0.709* | Acc: *78.700%* (7870/10000)
Train epoch: 500 | Loss: *0.002* | Acc: *100.000%* (50000/50000) 
Test epoch: 500 | Loss: *0.708* | Acc: *78.660%* (7866/10000)
Best test accuracy: *80.230%*, loss: *0.6639850488305092*, at epoch: *52*.
==> Execution time summary of 500 epoch(s).
Train data loading time: sum. *290.4076632144861* secs | avg. *0.5808153264289722* secs per epoch.
Train training time: sum. *1624.7694209385663* secs | avg. *3.2495388418771327* secs per epoch.
Train total time: sum. *1915.1770841530524* secs | avg. *3.830354168306105* secs per epoch.
Test data loading time: sum. *110.24381165439263* secs | avg. *0.22048762330878527* secs per epoch.
Test training time: sum. *80.36741940537468* secs | avg. *0.16073483881074935* secs per epoch.
Test total time: sum. *190.6112310597673* secs | avg. *0.3812224621195346* secs per epoch.
Total data loading time: sum. *400.6514748688787* secs | avg. *0.8013029497377574* secs per epoch.
Total training time: sum. *1705.136840343941* secs | avg. *3.410273680687882* secs per epoch.
Total running time: sum. *2105.7883152128197* secs | avg. *4.21157663042564* secs per epoch.
==> Number of GPU device: 1
==> Device #0 Memory Usage
==> Allocated: 0.1 GB
==> Cached:    0.8 GB
==> Maximum: 0.8 GB
